Date,Adj Close,Close,High,Low,Open,Volume,GDP,CPI,industry_type,Company
2/3/2021,539.4500122,539.4500122,550.4799805,538.2399902,550.1699829,182507,263.583,3172300,ENTERTAINTMENT,NETFLX
2/4/2021,552.1599731,552.1599731,559.4799805,537.5100098,539.8099976,182507,263.583,5164500,ENTERTAINTMENT,NETFLX
2/5/2021,550.789978,550.789978,554.4400024,545.4799805,552.2600098,182507,263.583,2376200,ENTERTAINTMENT,NETFLX
2/8/2021,547.9199829,547.9199829,555,543.7000122,555,182507,263.583,2791700,ENTERTAINTMENT,NETFLX
2/9/2021,559.0700073,559.0700073,566,543,546,182507,263.583,3703500,ENTERTAINTMENT,NETFLX
2/10/2021,563.5900269,563.5900269,566.6500244,553.460022,562.5,182507,263.583,3991300,ENTERTAINTMENT,NETFLX
2/11/2021,557.5900269,557.5900269,565.9299927,554.2199707,564.4400024,182507,263.583,2730600,ENTERTAINTMENT,NETFLX
2/12/2021,556.5200195,556.5200195,561.25,550.8499756,556.9400024,182507,263.583,2197100,ENTERTAINTMENT,NETFLX
2/16/2021,557.2800293,557.2800293,563.6300049,552.7299805,557.289978,182507,263.583,2624100,ENTERTAINTMENT,NETFLX
2/17/2021,551.3400269,551.3400269,555.25,543.0300293,550.9899902,182507,263.583,2069600,ENTERTAINTMENT,NETFLX
2/18/2021,548.2199707,548.2199707,550,538.2299805,549,182507,263.583,2456200,ENTERTAINTMENT,NETFLX
2/19/2021,540.2199707,540.2199707,548.9899902,538.8099976,548,182507,263.583,2841500,ENTERTAINTMENT,NETFLX
2/22/2021,533.7800293,533.7800293,541.789978,530.789978,534.9899902,182507,263.583,3078600,ENTERTAINTMENT,NETFLX
2/23/2021,546.1500244,546.1500244,548.539978,518.2800293,525,182507,263.583,4136500,ENTERTAINTMENT,NETFLX
2/24/2021,553.4099731,553.4099731,556.8499756,539.0700073,539.7999878,182507,263.583,3245000,ENTERTAINTMENT,NETFLX
2/25/2021,546.7000122,546.7000122,556.4799805,535.75,550.2700195,182507,263.583,4252900,ENTERTAINTMENT,NETFLX
2/26/2021,538.8499756,538.8499756,553.0900269,538,546.5100098,182507,263.583,3755600,ENTERTAINTMENT,NETFLX
3/1/2021,550.6400146,550.6400146,552.1400146,542,545.5700073,182507,264.91,3041400,ENTERTAINTMENT,NETFLX
3/2/2021,547.8200073,547.8200073,556.9899902,546.0200195,553.3400269,182507,264.91,3042200,ENTERTAINTMENT,NETFLX
3/3/2021,520.7000122,520.7000122,548.0100098,517.8099976,545.9299927,182507,264.91,5362400,ENTERTAINTMENT,NETFLX
3/4/2021,511.2900085,511.2900085,531.5,507.6799927,521.5,182507,264.91,5034800,ENTERTAINTMENT,NETFLX
3/5/2021,516.3900146,516.3900146,517.7600098,498.7900085,511.980011,182507,264.91,5070000,ENTERTAINTMENT,NETFLX
3/8/2021,493.3299866,493.3299866,518.8400269,492.8500061,514.460022,182507,264.91,3981800,ENTERTAINTMENT,NETFLX
3/9/2021,506.4400024,506.4400024,513.1099854,503.8200073,507.3099976,182507,264.91,3470000,ENTERTAINTMENT,NETFLX
3/10/2021,504.5400085,504.5400085,518.9699707,504.25,513.5,182507,264.91,3771500,ENTERTAINTMENT,NETFLX
3/11/2021,523.0599976,523.0599976,530.2399902,510.7099915,512.2000122,182507,264.91,4714500,ENTERTAINTMENT,NETFLX
3/12/2021,518.0200195,518.0200195,526.5100098,506.5899963,512.5,182507,264.91,3981700,ENTERTAINTMENT,NETFLX
3/15/2021,520.25,520.25,520.7299805,508.0299988,516.3200073,182507,264.91,3484300,ENTERTAINTMENT,NETFLX
3/16/2021,524.0300293,524.0300293,533.4199829,523.210022,524.4699707,182507,264.91,3238900,ENTERTAINTMENT,NETFLX
3/17/2021,524.4400024,524.4400024,528.3699951,514.2999878,522,182507,264.91,2817400,ENTERTAINTMENT,NETFLX
3/18/2021,504.7900085,504.7900085,517.9000244,503.8500061,516.4000244,182507,264.91,4094500,ENTERTAINTMENT,NETFLX
3/19/2021,512.1799927,512.1799927,513.1900024,501.6300049,504.9599915,182507,264.91,4386400,ENTERTAINTMENT,NETFLX
3/22/2021,523.1099854,523.1099854,529.3099976,509.1300049,509.1300049,182507,264.91,3360600,ENTERTAINTMENT,NETFLX
3/23/2021,535.0900269,535.0900269,543.1199951,529.4000244,529.8699951,182507,264.91,5583500,ENTERTAINTMENT,NETFLX
3/24/2021,520.8099976,520.8099976,534.4199829,520,533.7800293,182507,264.91,4102200,ENTERTAINTMENT,NETFLX
3/25/2021,502.8599854,502.8599854,518.5300293,497,516.9899902,182507,264.91,4926800,ENTERTAINTMENT,NETFLX
3/26/2021,508.0499878,508.0499878,508.7200012,496.6799927,502.8200073,182507,264.91,3467800,ENTERTAINTMENT,NETFLX
3/29/2021,513.9500122,513.9500122,518,504.3999939,505.6600037,182507,264.91,3330000,ENTERTAINTMENT,NETFLX
3/30/2021,513.3900146,513.3900146,514.4099731,506.9100037,510.5100098,182507,264.91,2418100,ENTERTAINTMENT,NETFLX
3/31/2021,521.6599731,521.6599731,528.1300049,515.4400024,515.6699829,182507,264.91,3503100,ENTERTAINTMENT,NETFLX
4/1/2021,539.4199829,539.4199829,540.5,527.0300293,529.9299927,188950,266.752,3938600,ENTERTAINTMENT,NETFLX
4/5/2021,540.6699829,540.6699829,542.8499756,529.2299805,540.0100098,188950,266.752,3355900,ENTERTAINTMENT,NETFLX
4/6/2021,544.5300293,544.5300293,554.1699829,543.2999878,544.8099976,188950,266.752,3474200,ENTERTAINTMENT,NETFLX
4/7/2021,546.9899902,546.9899902,549.6400146,541.4500122,543.5,188950,266.752,2151300,ENTERTAINTMENT,NETFLX
4/8/2021,554.5800171,554.5800171,556.9000244,547.5700073,551.1300049,188950,266.752,4309800,ENTERTAINTMENT,NETFLX
4/9/2021,555.3099976,555.3099976,556.9000244,547.1099854,552.6900024,188950,266.752,2894000,ENTERTAINTMENT,NETFLX
4/12/2021,552.7800293,552.7800293,557.9799805,549.5800171,551.0499878,188950,266.752,2944100,ENTERTAINTMENT,NETFLX
4/13/2021,553.7299805,553.7299805,559.75,550.2999878,557,188950,266.752,2720300,ENTERTAINTMENT,NETFLX
4/14/2021,540.0200195,540.0200195,554.8699951,538.5300293,554.8699951,188950,266.752,3740300,ENTERTAINTMENT,NETFLX
4/15/2021,549.2199707,549.2199707,553.4899902,542.6599731,544.1699829,188950,266.752,3139100,ENTERTAINTMENT,NETFLX
4/16/2021,546.539978,546.539978,551.9799805,539.5100098,550.539978,188950,266.752,3209100,ENTERTAINTMENT,NETFLX
4/19/2021,554.4400024,554.4400024,556.4400024,545.5300293,546.9000244,188950,266.752,4288700,ENTERTAINTMENT,NETFLX
4/20/2021,549.5700073,549.5700073,563.5599976,546.2999878,554.4199829,188950,266.752,11257600,ENTERTAINTMENT,NETFLX
4/21/2021,508.8999939,508.8999939,515.460022,503.6000061,508,188950,266.752,22897400,ENTERTAINTMENT,NETFLX
4/22/2021,508.7799988,508.7799988,513.960022,500.5499878,513.8200073,188950,266.752,9061100,ENTERTAINTMENT,NETFLX
4/23/2021,505.5499878,505.5499878,509.7000122,500.7000122,509.0100098,188950,266.752,7307700,ENTERTAINTMENT,NETFLX
4/26/2021,510.2999878,510.2999878,510.480011,503,506.7600098,188950,266.752,4388800,ENTERTAINTMENT,NETFLX
4/27/2021,505.5499878,505.5499878,512.9899902,504.5799866,512.6199951,188950,266.752,3761300,ENTERTAINTMENT,NETFLX
4/28/2021,506.519989,506.519989,508.3999939,503.3399963,505.2000122,188950,266.752,3193000,ENTERTAINTMENT,NETFLX
4/29/2021,509,509,509.2900085,499,507.6000061,188950,266.752,5127800,ENTERTAINTMENT,NETFLX
4/30/2021,513.4699707,513.4699707,514.5499878,505,505,188950,266.752,4413200,ENTERTAINTMENT,NETFLX
5/3/2021,509.1099854,509.1099854,518.9500122,505.2000122,512.6500244,188950,268.452,4091900,ENTERTAINTMENT,NETFLX
5/4/2021,503.1799927,503.1799927,511.6300049,496.7900085,510.7799988,188950,268.452,4349500,ENTERTAINTMENT,NETFLX
5/5/2021,496.0799866,496.0799866,507.7799988,494.6300049,504.9899902,188950,268.452,3129400,ENTERTAINTMENT,NETFLX
5/6/2021,499.5499878,499.5499878,499.5499878,491.3699951,495.9899902,188950,268.452,3783700,ENTERTAINTMENT,NETFLX
5/7/2021,503.8399963,503.8399963,508.5499878,501.1199951,504.6199951,188950,268.452,3132800,ENTERTAINTMENT,NETFLX
5/10/2021,486.6900024,486.6900024,503.1499939,486.1099854,502,188950,268.452,5131600,ENTERTAINTMENT,NETFLX
5/11/2021,495.0799866,495.0799866,497.9899902,478.6300049,479.75,188950,268.452,4401000,ENTERTAINTMENT,NETFLX
5/12/2021,484.980011,484.980011,493.5400085,482.7000122,486.8299866,188950,268.452,4121500,ENTERTAINTMENT,NETFLX
5/13/2021,486.6600037,486.6600037,490.7799988,482.7099915,489.1300049,188950,268.452,2712500,ENTERTAINTMENT,NETFLX
5/14/2021,493.3699951,493.3699951,494.8500061,486.5899963,487.8599854,188950,268.452,2882500,ENTERTAINTMENT,NETFLX
5/17/2021,488.9400024,488.9400024,492.7099915,482.8099976,485.5899963,188950,268.452,2705200,ENTERTAINTMENT,NETFLX
5/18/2021,486.2799988,486.2799988,493.480011,486.1900024,488.3999939,188950,268.452,2350500,ENTERTAINTMENT,NETFLX
5/19/2021,487.7000122,487.7000122,488.5700073,478.5400085,481.6300049,188950,268.452,3349900,ENTERTAINTMENT,NETFLX
5/20/2021,501.6700134,501.6700134,502.7000122,488.980011,489.5499878,188950,268.452,3721200,ENTERTAINTMENT,NETFLX
5/21/2021,497.8900146,497.8900146,505.3999939,497.2600098,503.1199951,188950,268.452,3322900,ENTERTAINTMENT,NETFLX
5/24/2021,502.8999939,502.8999939,504.25,499.5100098,501.0499878,188950,268.452,2412600,ENTERTAINTMENT,NETFLX
5/25/2021,501.3399963,501.3399963,506.3699951,499.2200012,506,188950,268.452,2699500,ENTERTAINTMENT,NETFLX
5/26/2021,502.3599854,502.3599854,504.1400146,500.5,502.3399963,188950,268.452,2465300,ENTERTAINTMENT,NETFLX
5/27/2021,503.8599854,503.8599854,505.1000061,498.5400085,501.7999878,188950,268.452,3253800,ENTERTAINTMENT,NETFLX
5/28/2021,502.8099976,502.8099976,511.7600098,502.5299988,504.3999939,188950,268.452,2910300,ENTERTAINTMENT,NETFLX
6/1/2021,499.0799866,499.0799866,505.4100037,497.7399902,504.0100098,188950,270.664,2482600,ENTERTAINTMENT,NETFLX
6/2/2021,499.2399902,499.2399902,503.2200012,495.8200073,499.8200073,188950,270.664,2269000,ENTERTAINTMENT,NETFLX
6/3/2021,489.4299927,489.4299927,496.6600037,487.25,495.1900024,188950,270.664,3887400,ENTERTAINTMENT,NETFLX
6/4/2021,494.7399902,494.7399902,501.8599854,490.9500122,492,188950,270.664,3160500,ENTERTAINTMENT,NETFLX
6/7/2021,494.6600037,494.6600037,496.7000122,490.5499878,492.9200134,188950,270.664,2791900,ENTERTAINTMENT,NETFLX
6/8/2021,492.3900146,492.3900146,498.8200073,489.3699951,497,188950,270.664,2374000,ENTERTAINTMENT,NETFLX
6/9/2021,485.8099976,485.8099976,496.0899963,484.6499939,494.5,188950,270.664,3055000,ENTERTAINTMENT,NETFLX
6/10/2021,487.269989,487.269989,490.2099915,482.1400146,487.1700134,188950,270.664,4382900,ENTERTAINTMENT,NETFLX
6/11/2021,488.769989,488.769989,491.4100037,487.7799988,490,188950,270.664,3124000,ENTERTAINTMENT,NETFLX
6/14/2021,499.8900146,499.8900146,503.5,486.9100037,489.6799927,188950,270.664,4400200,ENTERTAINTMENT,NETFLX
6/15/2021,491.8999939,491.8999939,501.230011,490.3999939,501.230011,188950,270.664,3104100,ENTERTAINTMENT,NETFLX
6/16/2021,492.4100037,492.4100037,496.4599915,486.2799988,495,188950,270.664,3533200,ENTERTAINTMENT,NETFLX
6/17/2021,498.3399963,498.3399963,501.7999878,490.1499939,490.25,188950,270.664,3198300,ENTERTAINTMENT,NETFLX
6/18/2021,500.769989,500.769989,504.4899902,495.2399902,496.3999939,188950,270.664,5197600,ENTERTAINTMENT,NETFLX
6/21/2021,497,497,502.0499878,492.2799988,501.6400146,188950,270.664,5277300,ENTERTAINTMENT,NETFLX
6/22/2021,508.8200073,508.8200073,513.5499878,495.7999878,498.5400085,188950,270.664,5809300,ENTERTAINTMENT,NETFLX
6/23/2021,512.7399902,512.7399902,516.6300049,508.2000122,508.480011,188950,270.664,3944800,ENTERTAINTMENT,NETFLX
6/24/2021,518.0599976,518.0599976,520.960022,514.4000244,517.960022,188950,270.664,3361200,ENTERTAINTMENT,NETFLX
6/25/2021,527.0700073,527.0700073,533.0599976,525,528.8400269,188950,270.664,5299100,ENTERTAINTMENT,NETFLX
6/28/2021,533.0300293,533.0300293,533.9400024,524.5599976,528.1199951,188950,270.664,2820200,ENTERTAINTMENT,NETFLX
6/29/2021,533.5,533.5,536.1300049,528.5700073,533.5499878,188950,270.664,2314600,ENTERTAINTMENT,NETFLX
6/30/2021,528.210022,528.210022,534.3800049,526.8200073,534.0599976,188950,270.664,2773400,ENTERTAINTMENT,NETFLX
7/1/2021,533.539978,533.539978,537.039978,525.7199707,525.7199707,202172,271.994,2805400,ENTERTAINTMENT,NETFLX
7/2/2021,533.9799805,533.9799805,538.539978,529.3900146,535.5,202172,271.994,1975500,ENTERTAINTMENT,NETFLX
7/6/2021,541.6400146,541.6400146,542.8599854,533,533,202172,271.994,2775100,ENTERTAINTMENT,NETFLX
7/7/2021,535.960022,535.960022,544.6400146,531.6599731,544.2399902,202172,271.994,2722500,ENTERTAINTMENT,NETFLX
7/8/2021,530.7600098,530.7600098,535.5,529.0900269,530.9299927,202172,271.994,3269000,ENTERTAINTMENT,NETFLX
7/9/2021,535.9799805,535.9799805,538.2600098,528.5800171,531,202172,271.994,2777200,ENTERTAINTMENT,NETFLX
7/12/2021,537.3099976,537.3099976,540.6500244,532.9199829,540.2999878,202172,271.994,1780700,ENTERTAINTMENT,NETFLX
7/13/2021,540.6799927,540.6799927,545.3300171,535.7600098,535.7600098,202172,271.994,2751600,ENTERTAINTMENT,NETFLX
7/14/2021,547.9500122,547.9500122,554.0999756,541.0100098,541.0100098,202172,271.994,4659500,ENTERTAINTMENT,NETFLX
7/15/2021,542.9500122,542.9500122,557.539978,538.2000122,553.9699707,202172,271.994,5713900,ENTERTAINTMENT,NETFLX
7/16/2021,530.3099976,530.3099976,544.0599976,527.0499878,541.8099976,202172,271.994,3442100,ENTERTAINTMENT,NETFLX
7/19/2021,532.2800293,532.2800293,534.9099731,522.2399902,526.0499878,202172,271.994,3885800,ENTERTAINTMENT,NETFLX
7/20/2021,531.0499878,531.0499878,536.6400146,520.2999878,526.0700073,202172,271.994,6930400,ENTERTAINTMENT,NETFLX
7/21/2021,513.6300049,513.6300049,530.9899902,505.6099854,526.1300049,202172,271.994,11906800,ENTERTAINTMENT,NETFLX
7/22/2021,511.769989,511.769989,513.6799927,507,510.2099915,202172,271.994,4328100,ENTERTAINTMENT,NETFLX
7/23/2021,515.4099731,515.4099731,517.4099731,504.6600037,512.1599731,202172,271.994,3820500,ENTERTAINTMENT,NETFLX
7/26/2021,516.4899902,516.4899902,521.1300049,509.0100098,514.3800049,202172,271.994,2254500,ENTERTAINTMENT,NETFLX
7/27/2021,518.9099731,518.9099731,521.9500122,512.0499878,518.0800171,202172,271.994,2759000,ENTERTAINTMENT,NETFLX
7/28/2021,519.2999878,519.2999878,524.4699707,516.9799805,521.8200073,202172,271.994,2390500,ENTERTAINTMENT,NETFLX
7/29/2021,514.25,514.25,520.7800293,513.789978,519.960022,202172,271.994,1736000,ENTERTAINTMENT,NETFLX
7/30/2021,517.5700073,517.5700073,519.789978,510.9599915,512.6900024,202172,271.994,2537100,ENTERTAINTMENT,NETFLX
8/2/2021,515.1500244,515.1500244,519.8499756,510.5100098,519,202172,272.789,2096600,ENTERTAINTMENT,NETFLX
8/3/2021,510.8200073,510.8200073,515.6300049,505.3699951,514.3900146,202172,272.789,2579400,ENTERTAINTMENT,NETFLX
8/4/2021,517.3499756,517.3499756,517.9799805,510.3699951,513,202172,272.789,2039400,ENTERTAINTMENT,NETFLX
8/5/2021,524.8900146,524.8900146,525.4099731,514.0200195,517.1300049,202172,272.789,2556700,ENTERTAINTMENT,NETFLX
8/6/2021,520.5499878,520.5499878,526.8400269,519.3900146,524,202172,272.789,1919800,ENTERTAINTMENT,NETFLX
8/9/2021,519.9699707,519.9699707,522.6699829,517.9899902,521.1500244,202172,272.789,1367800,ENTERTAINTMENT,NETFLX
8/10/2021,515.8400269,515.8400269,520.789978,512.9699707,520,202172,272.789,1960500,ENTERTAINTMENT,NETFLX
8/11/2021,512.4000244,512.4000244,519.5700073,509.769989,517,202172,272.789,1673900,ENTERTAINTMENT,NETFLX
8/12/2021,510.7200012,510.7200012,513,507.2000122,511.8599854,202172,272.789,1685700,ENTERTAINTMENT,NETFLX
8/13/2021,515.9199829,515.9199829,521.4400024,511.5100098,512.6400146,202172,272.789,2177700,ENTERTAINTMENT,NETFLX
8/16/2021,517.9199829,517.9199829,523.3800049,512.2999878,515.2399902,202172,272.789,2032800,ENTERTAINTMENT,NETFLX
8/17/2021,518.9099731,518.9099731,520.789978,514.2000122,515.4699707,202172,272.789,2309800,ENTERTAINTMENT,NETFLX
8/18/2021,521.8699951,521.8699951,526.3800049,518.6500244,520,202172,272.789,2582000,ENTERTAINTMENT,NETFLX
8/19/2021,543.710022,543.710022,548.3900146,521.8699951,522.7399902,202172,272.789,7497300,ENTERTAINTMENT,NETFLX
8/20/2021,546.8800049,546.8800049,551.3900146,539.0999756,545.0900269,202172,272.789,3776400,ENTERTAINTMENT,NETFLX
8/23/2021,553.3300171,553.3300171,555.5499878,543.7399902,545.9799805,202172,272.789,2602000,ENTERTAINTMENT,NETFLX
8/24/2021,553.4099731,553.4099731,555.3099976,549.2700195,551.4799805,202172,272.789,2109500,ENTERTAINTMENT,NETFLX
8/25/2021,547.5800171,547.5800171,552.8400269,545.4500122,550.1599731,202172,272.789,2065600,ENTERTAINTMENT,NETFLX
8/26/2021,550.1199951,550.1199951,552.5999756,545.9000244,546.1599731,202172,272.789,1595500,ENTERTAINTMENT,NETFLX
8/27/2021,558.9199829,558.9199829,564.1699829,549.25,551.5999756,202172,272.789,3252600,ENTERTAINTMENT,NETFLX
8/30/2021,566.1799927,566.1799927,567.1599731,556.4500122,557.25,202172,272.789,2434800,ENTERTAINTMENT,NETFLX
8/31/2021,569.1900024,569.1900024,569.4799805,561.6099854,566.1199951,202172,272.789,2431900,ENTERTAINTMENT,NETFLX
9/1/2021,582.0700073,582.0700073,591,569,569,202172,273.887,5626200,ENTERTAINTMENT,NETFLX
9/2/2021,588.5499878,588.5499878,598.7600098,583.6799927,583.6799927,202172,273.887,6179900,ENTERTAINTMENT,NETFLX
9/3/2021,590.5300293,590.5300293,591.8800049,583.1400146,585.7999878,202172,273.887,2681200,ENTERTAINTMENT,NETFLX
9/7/2021,606.710022,606.710022,613.8499756,593.9899902,594.6900024,202172,273.887,5821400,ENTERTAINTMENT,NETFLX
9/8/2021,606.0499878,606.0499878,615.5999756,595.710022,603.8400269,202172,273.887,5424500,ENTERTAINTMENT,NETFLX
9/9/2021,597.539978,597.539978,609.4400024,596.5499878,606.4699707,202172,273.887,2954200,ENTERTAINTMENT,NETFLX
9/10/2021,598.7199707,598.7199707,609.4500122,593.6699829,598.1599731,202172,273.887,3950800,ENTERTAINTMENT,NETFLX
9/13/2021,589.289978,589.289978,598.5700073,582.7800293,598.5700073,202172,273.887,3062900,ENTERTAINTMENT,NETFLX
9/14/2021,577.7600098,577.7600098,587.2800293,575.5599976,584.8900146,202172,273.887,3457000,ENTERTAINTMENT,NETFLX
9/15/2021,582.8699951,582.8699951,584.6199951,575.3699951,578.1699829,202172,273.887,2755600,ENTERTAINTMENT,NETFLX
9/16/2021,586.5,586.5,587.4799805,577.7199707,584.2999878,202172,273.887,1832000,ENTERTAINTMENT,NETFLX
9/17/2021,589.3499756,589.3499756,590.2800293,580.8499756,587.8499756,202172,273.887,4145100,ENTERTAINTMENT,NETFLX
9/20/2021,575.4299927,575.4299927,591.5300293,568.0800171,586.789978,202172,273.887,3732200,ENTERTAINTMENT,NETFLX
9/21/2021,573.1400146,573.1400146,581.8800049,569.3699951,578.3099976,202172,273.887,2250900,ENTERTAINTMENT,NETFLX
9/22/2021,590.6500244,590.6500244,595.6500244,579.6900024,579.6900024,202172,273.887,4021800,ENTERTAINTMENT,NETFLX
9/23/2021,593.2600098,593.2600098,599.3200073,589.1300049,590.789978,202172,273.887,2526200,ENTERTAINTMENT,NETFLX
9/24/2021,592.3900146,592.3900146,592.9799805,583.6400146,592.5,202172,273.887,2126200,ENTERTAINTMENT,NETFLX
9/27/2021,592.6400146,592.6400146,593.5800171,576.9299927,587.9500122,202172,273.887,2504700,ENTERTAINTMENT,NETFLX
9/28/2021,583.8499756,583.8499756,599.539978,580.1599731,589,202172,273.887,4431100,ENTERTAINTMENT,NETFLX
9/29/2021,599.0599976,599.0599976,609.8800049,588.0100098,589.0100098,202172,273.887,6221000,ENTERTAINTMENT,NETFLX
9/30/2021,610.3400269,610.3400269,619,608.0499878,608.0499878,202172,273.887,6612600,ENTERTAINTMENT,NETFLX
10/1/2021,613.1500244,613.1500244,614.9899902,597.5100098,604.2399902,209996,276.434,4090800,ENTERTAINTMENT,NETFLX
10/4/2021,603.3499756,603.3499756,626.1300049,594.6799927,613.3900146,209996,276.434,4995900,ENTERTAINTMENT,NETFLX
10/5/2021,634.8099976,634.8099976,640.3900146,606.8900146,606.9400024,209996,276.434,9534300,ENTERTAINTMENT,NETFLX
10/6/2021,639.0999756,639.0999756,639.8699951,626.3599854,628.1799927,209996,276.434,4580400,ENTERTAINTMENT,NETFLX
10/7/2021,631.8499756,631.8499756,646.8400269,630.4500122,642.2299805,209996,276.434,3556900,ENTERTAINTMENT,NETFLX
10/8/2021,632.6599731,632.6599731,643.7999878,630.8599854,634.1699829,209996,276.434,3272100,ENTERTAINTMENT,NETFLX
10/11/2021,627.039978,627.039978,639.4199829,626.7800293,633.2000122,209996,276.434,2862500,ENTERTAINTMENT,NETFLX
10/12/2021,624.9400024,624.9400024,637.6599731,621.9899902,633.0200195,209996,276.434,3227300,ENTERTAINTMENT,NETFLX
10/13/2021,629.7600098,629.7600098,632.1799927,622.0999756,632.1799927,209996,276.434,2420300,ENTERTAINTMENT,NETFLX
10/14/2021,633.7999878,633.7999878,636.8800049,626.789978,632.2299805,209996,276.434,2671700,ENTERTAINTMENT,NETFLX
10/15/2021,628.289978,628.289978,639.4199829,625.1599731,638,209996,276.434,4116900,ENTERTAINTMENT,NETFLX
10/18/2021,637.9699707,637.9699707,638.4099731,620.5900269,632.0999756,209996,276.434,4669100,ENTERTAINTMENT,NETFLX
10/19/2021,639,639,641,632.2999878,636.9699707,209996,276.434,7633100,ENTERTAINTMENT,NETFLX
10/20/2021,625.1400146,625.1400146,637.4000244,617.1500244,625.5700073,209996,276.434,10622000,ENTERTAINTMENT,NETFLX
10/21/2021,653.1599731,653.1599731,654.0100098,628.6500244,628.8900146,209996,276.434,8437100,ENTERTAINTMENT,NETFLX
10/22/2021,664.7800293,664.7800293,665.460022,651.8099976,651.8099976,209996,276.434,6186000,ENTERTAINTMENT,NETFLX
10/25/2021,671.6599731,671.6599731,675.8800049,657.0700073,663.7399902,209996,276.434,3833500,ENTERTAINTMENT,NETFLX
10/26/2021,668.5200195,668.5200195,676.4899902,662.7700195,673.7600098,209996,276.434,2904800,ENTERTAINTMENT,NETFLX
10/27/2021,662.9199829,662.9199829,671.4099731,661.8499756,669,209996,276.434,2276900,ENTERTAINTMENT,NETFLX
10/28/2021,674.0499878,674.0499878,676.7999878,668.0300293,670.9500122,209996,276.434,2859400,ENTERTAINTMENT,NETFLX
10/29/2021,690.3099976,690.3099976,690.9699707,671.2399902,673.0599976,209996,276.434,3825300,ENTERTAINTMENT,NETFLX
11/1/2021,681.1699829,681.1699829,689.9699707,676.539978,689.0599976,209996,278.799,3110900,ENTERTAINTMENT,NETFLX
11/2/2021,677.7199707,677.7199707,687.6799927,673.8200073,683.1099854,209996,278.799,3888600,ENTERTAINTMENT,NETFLX
11/3/2021,688.289978,688.289978,689.3900146,677.2700195,677.2700195,209996,278.799,2334900,ENTERTAINTMENT,NETFLX
11/4/2021,668.4000244,668.4000244,685.9400024,665.5,685.8900146,209996,278.799,4865000,ENTERTAINTMENT,NETFLX
11/5/2021,645.7199707,645.7199707,665.6400146,645.0100098,663.9699707,209996,278.799,5283500,ENTERTAINTMENT,NETFLX
11/8/2021,651.4500122,651.4500122,656,643.789978,650.289978,209996,278.799,2887500,ENTERTAINTMENT,NETFLX
11/9/2021,655.9899902,655.9899902,660.5,650.5200195,653.7000122,209996,278.799,2415600,ENTERTAINTMENT,NETFLX
11/10/2021,646.9099731,646.9099731,660.3300171,642.1099854,653.0100098,209996,278.799,2405800,ENTERTAINTMENT,NETFLX
11/11/2021,657.5800171,657.5800171,665.8200073,649.710022,650.2399902,209996,278.799,2868300,ENTERTAINTMENT,NETFLX
11/12/2021,682.6099854,682.6099854,683.3400269,653.8200073,660.0100098,209996,278.799,4198400,ENTERTAINTMENT,NETFLX
11/15/2021,679.3300171,679.3300171,685.2600098,671.4899902,681.2399902,209996,278.799,2872200,ENTERTAINTMENT,NETFLX
11/16/2021,687.4000244,687.4000244,688.3599854,676.9000244,678.2700195,209996,278.799,2077400,ENTERTAINTMENT,NETFLX
11/17/2021,691.6900024,691.6900024,700.9899902,686.0900269,690,209996,278.799,2732800,ENTERTAINTMENT,NETFLX
11/18/2021,682.0200195,682.0200195,691.7399902,679.7399902,691.6099854,209996,278.799,2012900,ENTERTAINTMENT,NETFLX
11/19/2021,678.7999878,678.7999878,694.1599731,675,692.3499756,209996,278.799,2613700,ENTERTAINTMENT,NETFLX
11/22/2021,659.2000122,659.2000122,679.4799805,656.4699707,676.0200195,209996,278.799,2764400,ENTERTAINTMENT,NETFLX
11/23/2021,654.0599976,654.0599976,666.4299927,646.0499878,658.1799927,209996,278.799,2320200,ENTERTAINTMENT,NETFLX
11/24/2021,658.289978,658.289978,661.4400024,651.0999756,658.0100098,209996,278.799,1867300,ENTERTAINTMENT,NETFLX
11/26/2021,665.6400146,665.6400146,676.4099731,660.6699829,675,209996,278.799,2872500,ENTERTAINTMENT,NETFLX
11/29/2021,663.8400269,663.8400269,667.9899902,658.289978,663.2000122,209996,278.799,2529400,ENTERTAINTMENT,NETFLX
11/30/2021,641.9000244,641.9000244,675.3800049,640.0100098,668.2000122,209996,278.799,5608900,ENTERTAINTMENT,NETFLX
12/1/2021,617.7700195,617.7700195,654.5200195,617.0700073,649.4799805,209996,280.808,3882800,ENTERTAINTMENT,NETFLX
12/2/2021,616.4699707,616.4699707,625.3599854,612.8800049,617.0999756,209996,280.808,3331100,ENTERTAINTMENT,NETFLX
12/3/2021,602.1300049,602.1300049,625.5,594,622.75,209996,280.808,4829300,ENTERTAINTMENT,NETFLX
12/6/2021,612.6900024,612.6900024,617.289978,601,606.0100098,209996,280.808,3075700,ENTERTAINTMENT,NETFLX
12/7/2021,625.5800171,625.5800171,628.8900146,611.4000244,619.8300171,209996,280.808,3125200,ENTERTAINTMENT,NETFLX
12/8/2021,628.0800171,628.0800171,632.460022,623.2000122,630,209996,280.808,2220300,ENTERTAINTMENT,NETFLX
12/9/2021,611,611,630.2399902,610.4400024,627.5800171,209996,280.808,2376300,ENTERTAINTMENT,NETFLX
12/10/2021,611.6599731,611.6599731,617.7399902,605.8800049,616.7800293,209996,280.808,2748800,ENTERTAINTMENT,NETFLX
